../mahout/mahout-0.1/,../mahout/mahout-0.5/,AVG Mod,10.5457148289%,,../mahout/mahout-0.5/,../mahout/mahout-0.10.0/,AVG Mod,5.01627419355%,,../mahout/mahout-0.10.0/,../mahout/mahout-0.12.2/,AVG Mod,0.0852794361526%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/TimingStatistics.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/random/Normal.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/DenseSymmetricTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/DenseSymmetricTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/commandline/DefaultOptionCreator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/random/PoissonSampler.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/DiagonalMatrixTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/DiagonalMatrixTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/commandline/MinhashOptionCreator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/random/Sampler.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/FileBasedMatrixTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/FileBasedMatrixTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/ChebyshevDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/random/WeightedThing.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/FileBasedSparseBinaryMatrixTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/FileBasedSparseBinaryMatrixTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/CosineDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/set/AbstractSet.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/FunctionTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/FunctionTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/DistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/set/HashUtils.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MahoutTestCase.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/MahoutTestCase.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/EuclideanDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/set/OpenHashSet.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MatricesTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/MatricesTest.java,m,0.766%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/MahalanobisDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/solver/ConjugateGradientSolver.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MatrixTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/MatrixTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/ManhattanDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/solver/EigenDecomposition.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MatrixVectorViewTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/MatrixVectorViewTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/MinkowskiDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/solver/JacobiConditioner.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MurmurHash3Test.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/MurmurHash3Test.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/SquaredEuclideanDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/solver/LSMR.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MurmurHashTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/MurmurHashTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/TanimotoDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/solver/Preconditioner.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/OldQRDecompositionTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/OldQRDecompositionTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/WeightedDistanceMeasure.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/ssvd/SequentialBigSvd.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/PermutedVectorViewTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/PermutedVectorViewTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/WeightedEuclideanDistanceMeasure.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/math/src/main/java/org/apache/mahout/math/stats/LogLikelihood.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/stats/LogLikelihood.java,m,4.288%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/PivotedMatrixTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/PivotedMatrixTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/distance/WeightedManhattanDistanceMeasure.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/math/src/main/java/org/apache/mahout/math/stats/OnlineExponentialAverage.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/stats/OnlineExponentialAverage.java,m,0.0%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/QRDecompositionTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/QRDecompositionTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/CopyConstructorIterator.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/math/src/main/java/org/apache/mahout/math/stats/OnlineSummarizer.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/main/java/org/apache/mahout/math/stats/OnlineSummarizer.java,m,27.872%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestDenseMatrix.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestDenseMatrix.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/CountingIterator.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/math/src/test/java/org/apache/mahout/common/RandomUtilsTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/common/RandomUtilsTest.java,m,11.203%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestDenseVector.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestDenseVector.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/FileLineIterable.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/AbstractVectorTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestMatrixView.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestMatrixView.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/FileLineIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/CentroidTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestOrderedIntDoubleMapping.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestOrderedIntDoubleMapping.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/FixedSizeSamplingIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/CholeskyDecompositionTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestRandomAccessSparseVector.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestRandomAccessSparseVector.java,m,0.048%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/SamplingIterable.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/DenseSymmetricTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestSequentialAccessSparseVector.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestSequentialAccessSparseVector.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/SamplingIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/DiagonalMatrixTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestSingularValueDecomposition.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestSingularValueDecomposition.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/StableFixedSizeSamplingIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/FileBasedMatrixTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestSparseColumnMatrix.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestSparseColumnMatrix.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/StringRecordIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/FileBasedSparseBinaryMatrixTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestSparseMatrix.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestSparseMatrix.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/PathFilters.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/FunctionTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestSparseRowMatrix.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestSparseRowMatrix.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/PathType.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/math/src/test/java/org/apache/mahout/math/MahoutTestCase.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MahoutTestCase.java,m,13.893%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/TestVectorView.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/TestVectorView.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirIterable.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MatricesTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/UpperTriangularTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/UpperTriangularTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirIterator.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/math/src/test/java/org/apache/mahout/math/MatrixTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MatrixTest.java,m,4.091%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/VectorBinaryAggregateCostTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/VectorBinaryAggregateCostTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirValueIterable.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MatrixVectorViewTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/VectorBinaryAggregateTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/VectorBinaryAggregateTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirValueIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MurmurHash3Test.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/VectorBinaryAssignCostTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/VectorBinaryAssignCostTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileIterable.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/MurmurHashTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/VectorBinaryAssignTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/VectorBinaryAssignTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/OldQRDecompositionTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/VectorTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/VectorTest.java,m,0.397%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileValueIterable.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/PermutedVectorViewTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/WeightedVectorTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/WeightedVectorTest.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileValueIterator.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/PivotedMatrixTest.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/math/src/test/java/org/apache/mahout/math/als/AlternatingLeastSquaresSolverTest.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/math/src/test/java/org/apache/mahout/math/als/AlternatingLeastSquaresSolverTest.java,m,0.0%
